-0.0015,-0.0015,5E-4,2.42995007196183E-14
-0.0014,-0.0015,5E-4,1.63546306724869E-13
-0.0013,-0.0015,5E-4,9.65111945963482E-13
-0.0012,-0.0015,5E-4,4.99353617762266E-12
-0.0011,-0.0015,5E-4,2.26533413550326E-11
-0.001,-0.0015,5E-4,9.01052087475731E-11
-9E-4,-0.0015,5E-4,3.14239723711261E-10
-8E-4,-0.0015,5E-4,9.6087264714511E-10
-7E-4,-0.0015,5E-4,2.57610841496468E-9
-6E-4,-0.0015,5E-4,6.05558355819858E-9
-5E-4,-0.0015,5E-4,1.24807713026445E-8
-4E-4,-0.0015,5E-4,2.25538355063689E-8
-3E-4,-0.0015,5E-4,3.57349312793061E-8
-2E-4,-0.0015,5E-4,4.96431182460275E-8
-1E-4,-0.0015,5E-4,6.04670406742377E-8
0,-0.0015,5E-4,6.45761181229315E-8
1E-4,-0.0015,5E-4,6.04670406742377E-8
2E-4,-0.0015,5E-4,4.96431182460275E-8
3E-4,-0.0015,5E-4,3.57349312793061E-8
4E-4,-0.0015,5E-4,2.25538355063689E-8
5E-4,-0.0015,5E-4,1.24807713026445E-8
6E-4,-0.0015,5E-4,6.05558355819856E-9
7E-4,-0.0015,5E-4,2.57610841496468E-9
8E-4,-0.0015,5E-4,9.60872647145113E-10
9E-4,-0.0015,5E-4,3.14239723711262E-10
0.001,-0.0015,5E-4,9.01052087475731E-11
0.0011,-0.0015,5E-4,2.26533413550326E-11
0.0012,-0.0015,5E-4,4.99353617762265E-12
0.0013,-0.0015,5E-4,9.65111945963488E-13
0.0014,-0.0015,5E-4,1.63546306724869E-13
0.0015,-0.0015,5E-4,2.42995007196183E-14
-0.0015,-0.0014,5E-4,1.63546306724869E-13
-0.0014,-0.0014,5E-4,1.10073843705564E-12
-0.0013,-0.0014,5E-4,6.49562705668871E-12
-0.0012,-0.0014,5E-4,3.36086905146928E-11
-0.0011,-0.0014,5E-4,1.52466931577824E-10
-0.001,-0.0014,5E-4,6.06447608836731E-10
-9E-4,-0.0014,5E-4,2.11497128406954E-9
-8E-4,-0.0014,5E-4,6.46709471469338E-9
-7E-4,-0.0014,5E-4,1.73383404808059E-8
-6E-4,-0.0014,5E-4,4.07567355985895E-8
-5E-4,-0.0014,5E-4,8.4001069617751E-8
-4E-4,-0.0014,5E-4,1.51797213535702E-7
-3E-4,-0.0014,5E-4,2.40511774263703E-7
-2E-4,-0.0014,5E-4,3.34119977900981E-7
-1E-4,-0.0014,5E-4,4.06969727277976E-7
0,-0.0014,5E-4,4.34625622291396E-7
1E-4,-0.0014,5E-4,4.06969727277976E-7
2E-4,-0.0014,5E-4,3.34119977900981E-7
3E-4,-0.0014,5E-4,2.40511774263703E-7
4E-4,-0.0014,5E-4,1.51797213535702E-7
5E-4,-0.0014,5E-4,8.4001069617751E-8
6E-4,-0.0014,5E-4,4.07567355985895E-8
7E-4,-0.0014,5E-4,1.73383404808059E-8
8E-4,-0.0014,5E-4,6.46709471469338E-9
9E-4,-0.0014,5E-4,2.11497128406954E-9
0.001,-0.0014,5E-4,6.06447608836731E-10
0.0011,-0.0014,5E-4,1.52466931577824E-10
0.0012,-0.0014,5E-4,3.36086905146927E-11
0.0013,-0.0014,5E-4,6.49562705668873E-12
0.0014,-0.0014,5E-4,1.10073843705564E-12
0.0015,-0.0014,5E-4,1.63546306724869E-13
-0.0015,-0.0013,5E-4,9.65111945963482E-13
-0.0014,-0.0013,5E-4,6.49562705668871E-12
-0.0013,-0.0013,5E-4,3.83316957409508E-11
-0.0012,-0.0013,5E-4,1.98330059256467E-10
-0.0011,-0.0013,5E-4,8.99730846736261E-10
-0.001,-0.0013,5E-4,3.57874074694907E-9
-9E-4,-0.0013,5E-4,1.24807713026445E-8
-8E-4,-0.0013,5E-4,3.81633219961843E-8
-7E-4,-0.0013,5E-4,1.02316217689699E-7
-6E-4,-0.0013,5E-4,2.40511774263702E-7
-5E-4,-0.0013,5E-4,4.95703249955898E-7
-4E-4,-0.0013,5E-4,8.95778737417363E-7
-3E-4,-0.0013,5E-4,1.4192970244034E-6
-2E-4,-0.0013,5E-4,1.97169345193326E-6
-1E-4,-0.0013,5E-4,2.40159104358271E-6
0,-0.0013,5E-4,2.56479273971557E-6
1E-4,-0.0013,5E-4,2.40159104358271E-6
2E-4,-0.0013,5E-4,1.97169345193326E-6
3E-4,-0.0013,5E-4,1.4192970244034E-6
4E-4,-0.0013,5E-4,8.95778737417363E-7
5E-4,-0.0013,5E-4,4.95703249955898E-7
6E-4,-0.0013,5E-4,2.40511774263702E-7
7E-4,-0.0013,5E-4,1.02316217689699E-7
8E-4,-0.0013,5E-4,3.81633219961843E-8
9E-4,-0.0013,5E-4,1.24807713026445E-8
0.001,-0.0013,5E-4,3.57874074694907E-9
0.0011,-0.0013,5E-4,8.99730846736261E-10
0.0012,-0.0013,5E-4,1.98330059256467E-10
0.0013,-0.0013,5E-4,3.8331695740951E-11
0.0014,-0.0013,5E-4,6.49562705668871E-12
0.0015,-0.0013,5E-4,9.65111945963482E-13
-0.0015,-0.0012,5E-4,4.99353617762266E-12
-0.0014,-0.0012,5E-4,3.36086905146928E-11
-0.0013,-0.0012,5E-4,1.98330059256467E-10
-0.0012,-0.0012,5E-4,1.02616937874343E-9
-0.0011,-0.0012,5E-4,4.65525118831197E-9
-0.001,-0.0012,5E-4,1.8516578791678E-8
-9E-4,-0.0012,5E-4,6.45761181229315E-8
-8E-4,-0.0012,5E-4,1.97458885306782E-7
-7E-4,-0.0012,5E-4,5.29389089760951E-7
